question,reliable,times_asked,responses,prop_unsure,xgbTree,C5.0,nb,multinom,rf,nnet,dnn,meta,keras-1,keras-2
"If you searched for '...', would this article be relevant?",TRUE,91,16,0.17647058823529413,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",TRUE,246,56,0.35185185185185186,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,132,28,0.1111111111111111,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,3,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",TRUE,646,114,0.34210526315789475,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,52,12,0.45454545454545453,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,3,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",TRUE,117,36,0.3333333333333333,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,26,12,0.3333333333333333,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,313,64,0.27692307692307694,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,2,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,58,17,0.3888888888888889,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,4,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",TRUE,3,3,0.25,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,44,14,0.4,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,16,5,0.16666666666666666,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",FALSE,25,8,0.1111111111111111,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",FALSE,24,7,0.2857142857142857,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",FALSE,47,11,0.16666666666666666,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",FALSE,207,37,0.23684210526315788,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,63,10,0.18181818181818182,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",FALSE,184,42,0.2619047619047619,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,163,45,0.38636363636363635,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,37,8,0.1111111111111111,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,40,5,0.6666666666666666,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,13,1,0,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,144,34,0.2571428571428571,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,120,24,0.24,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,5,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,15,2,0.3333333333333333,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",FALSE,23,5,0.3333333333333333,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,6,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,12,1,0,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,70,13,0.6428571428571429,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,99,18,0.29411764705882354,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,159,51,0.36,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,8,2,0.3333333333333333,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,11,4,0.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",FALSE,10,1,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,63,10,0.36363636363636365,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,12,4,0.4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",FALSE,13,3,0.75,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"If you searched for '...', would this article be relevant?",FALSE,13,3,0.25,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,9,1,0.5,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",FALSE,134,19,0.35,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,43,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",FALSE,4,2,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,31,9,0.3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,3,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,14,2,0.3333333333333333,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,68,10,0.45454545454545453,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,26,3,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,10,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",FALSE,174,37,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,150,26,0.4230769230769231,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",FALSE,85,6,0.42857142857142855,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"If you searched for '...', would this article be relevant?",FALSE,31,4,0.6,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",FALSE,32,4,0.2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",FALSE,23,2,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,26,10,0.2727272727272727,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,48,15,0.125,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",TRUE,124,40,0.21951219512195122,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",TRUE,2,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",TRUE,32,5,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",TRUE,16,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",TRUE,14,1,0.5,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",TRUE,118,18,0.35294117647058826,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",TRUE,18,2,0.3333333333333333,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,3,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",TRUE,3,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,12,2,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,13,3,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,7,1,0,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,104,36,0.5277777777777778,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,49,5,0.6666666666666666,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,7,2,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,3,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",FALSE,2,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",TRUE,192,41,0.2619047619047619,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,84,18,0.3888888888888889,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,88,24,0.2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,5,1,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,15,4,0.4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,6,1,0.5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",TRUE,4,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",FALSE,6,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",FALSE,77,17,0.3333333333333333,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,89,16,0.375,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,53,2,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",TRUE,12,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",TRUE,31,2,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,93,22,0.45454545454545453,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",TRUE,164,40,0.5609756097560976,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,101,12,0.4166666666666667,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,226,61,0.45,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,10,2,0.6666666666666666,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"If you searched for '...', would this article be relevant?",FALSE,208,38,0.42105263157894735,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",FALSE,245,53,0.5192307692307693,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,57,2,0.6666666666666666,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,21,6,0.5714285714285714,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"If you searched for '...', would this article be relevant?",FALSE,6,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",FALSE,2,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",FALSE,6,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,158,44,0.26666666666666666,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,50,5,0.3333333333333333,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"If you searched for '...', would this article be relevant?",TRUE,4,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,18,3,0.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",TRUE,6,2,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,57,9,0.3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,4,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",TRUE,247,31,0.45161290322580644,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,679,134,0.4318181818181818,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,836,127,0.408,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,156,12,0.5384615384615384,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,61,16,0.5294117647058824,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,292,23,0.391304347826087,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,48,10,0.4444444444444444,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",TRUE,24,7,0.25,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,97,16,0.11764705882352941,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,9,1,0.5,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,97,18,0.3157894736842105,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,16,2,0.6666666666666666,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
"If you searched for '...', would this article be relevant?",FALSE,11,4,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,150,40,0.25,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,222,22,0.4782608695652174,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,268,46,0.4090909090909091,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,81,16,0.29411764705882354,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,77,15,0.25,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,25,4,0.2,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,132,19,0.3888888888888889,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,10,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,41,8,0.5,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
"If you searched for '...', would this article be relevant?",TRUE,27,3,0.25,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",FALSE,49,4,0.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",FALSE,26,3,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,9,3,0.5,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,2,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",FALSE,91,3,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,83,17,0.3125,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",TRUE,30,8,0.2857142857142857,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,50,11,0.4166666666666667,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"If you searched for '...', would this article be relevant?",TRUE,57,17,0.47058823529411764,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,40,10,0.45454545454545453,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,9,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",TRUE,5,2,0.3333333333333333,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,3,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,63,13,0.2857142857142857,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",TRUE,70,17,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,31,4,0.2,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,128,11,0.3333333333333333,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,16,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",TRUE,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",FALSE,60,11,0.25,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,23,6,0.42857142857142855,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,2,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,17,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,18,4,0.4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,52,9,0.3,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,22,6,0.2857142857142857,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,9,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,28,5,0.3333333333333333,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
